chain,address,tx_total,avg_tx_per_day,avg_tx_per_block,max_tx_per_block,min_tx_per_block,std_tx_amount,tx_between_00_04,num_unique_counterparties,same_day_deposit_withdraw,most_common_amount
ETH,0x72947491dc1705686aef0dcb63a9175294249a1b,751,3.4,1.019,3,1,0.5868,0.3262,145,1,0.0
ETH,0xa3b8e69e4b528e8aaf948a106126b5528427143b,1196,4.33,1.0482,5,1,1.388028,0.0911,249,1,0.0
ETH,0x4b3c726c6e58e350c7f3092751eddd87850ad6be,145,5.58,1.0432,4,1,5.943119,0.0345,28,1,0.0
ETH,0xc3a336783de06c24d6d3f01114ee2e272e2c4fb2,129,5.61,1.0403,2,1,2.295622,0.3953,34,1,0.0
ETH,0x7fd8a3e656c90a0e3cd703e4ba46aa4c9d9e84fb,2833,4.12,1.0846,6,1,3.204683,0.0529,531,1,0.0
ETH,0xa7700fbe68311301c3c8a5a3cabe432dca4683c5,863,12.51,1.0473,4,1,27.847626,0.2155,106,1,0.0
ETH,0xd86350e974b905b99b8cad696ed022192ba4e1ce,146,2.61,1.058,3,1,4.025908,0.0137,49,1,0.0
ETH,0x0c1f4ad02222f525bd027c757726fc3796da2a23,214,3.69,1.0338,2,1,2.69038,0.1963,65,1,0.0
ETH,0x49c4045bfa335d4ca8429979adb14d0d78c55706,801,4.98,1.114,6,1,13.763129,0.0,187,1,0.0
ETH,0xc37e20177f8649e498dd67ccab3069da11a4b381,1815,12.02,1.0431,8,1,105.975917,0.1824,286,1,0.0
ETH,0x9119c1dad4ebcab9b75d588ceb9f00bd2bcd8d6d,900,4.81,1.0613,4,1,5.310938,0.08,219,1,0.0
ETH,0xe1ea582e896ae8541fb7c44b71d8a6cd2cafa339,360,4.74,1.0198,3,1,1.16908,0.3583,138,1,0.0
ETH,0x32c3482e2337aa2f3bb79a91bd36e7dd01f218f4,1034,20.68,1.0704,8,1,126.402896,0.2012,114,1,0.0
ETH,0x35f115dcb8f52c9fbd8d025cb2ddc1e1e2dc4357,264,3.18,1.0312,3,1,1.813564,0.1136,88,1,0.0
ETH,0x6770fbc6ece66857528d2ca940fcf1900b01afb3,226,5.26,1.0463,3,1,1.961429,0.0,49,1,0.0
ETH,0x34b26e9e8ffb9ed52def6dc38408a3cff03273d0,106,3.53,1.1277,4,1,0.536776,0.2264,34,1,0.0
ETH,0x80ff59d3518ca8954c5c2a642fc3d553486a9bbd,1591,4.47,1.0522,5,1,4.330654,0.1911,263,1,0.0
ETH,0xa685be37020758be69a0fcdb214f68399574f48b,878,3.58,1.0391,4,1,0.420007,0.0296,165,1,0.0
ETH,0x327924cb8fb1daf959bbb8441f9b522e716f7794,1132,5.58,1.0689,7,1,13.975118,0.2005,173,1,0.0
ETH,0x7b5479996978be4d9be6fda4c9cb88a2c7d28ff1,843,6.85,1.0644,5,1,1.283085,0.0083,106,1,0.0
ETH,0xe8b67ebf4825fec2ab6c010a01064f5fa54672a5,1776,5.16,1.038,5,1,3.748923,0.1019,413,1,0.0
ETH,0x4391c306757f419ee4cafcbcac9aeda6e2716f76,262,3.69,1.048,3,1,2.943012,0.0,78,1,0.0
ETH,0xf7dc1b23c904e0ca611ed2e77ecef2fc8e20991e,306,2.66,1.0373,2,1,0.997367,0.2026,134,1,0.0
ETH,0xa734c64fc76cffc782e63079bb6703179ea2326d,748,4.09,1.055,6,1,0.61087,0.131,241,1,0.0
ETH,0xb29805709b3fe945e3cd00a6844bb05e67c59866,506,4.4,1.0542,4,1,8.166912,0.1798,133,1,0.0
ETH,0x592d92a3b9bd55d1917ed9170c48136c5774f46a,541,4.75,1.0208,2,1,1.508848,0.061,163,1,0.0
ETH,0xa51edf86ffb6796c6ad672f2fd127ec577913d0a,194,3.73,1.0157,2,1,1.090635,0.1959,69,1,0.0
ETH,0x97b04c20ca1cf1e89249b7b7b7462eb382e943e7,1585,5.91,1.0154,2,1,6.580209,0.236,345,1,0.0
ETH,0x264cdbdd2583570dbfb825feddc7e56c56b6c0c9,1187,4.41,1.025,6,1,12.478671,0.2325,215,1,0.0
ETH,0xa1748e7369b7aa8008c2ccb1969d4b0cbe2dbf0a,711,4.42,1.0275,3,1,3.504308,0.0844,201,1,0.0
ETH,0xe9832de7583779d89aa06bc1267fb739b84b2cab,25,3.12,1.0,1,1,9.212154,0.0,10,1,0.0
ETH,0x6f08373cd10cb8478af1f98448189f1c7b82aaaf,740,3.92,1.0165,3,1,24.570842,0.0014,180,1,0.0
ETH,0xf4cb296c87550dd42e58a26fb8755e5565f387b9,87,6.21,1.0235,2,1,4.804375,0.0115,23,1,0.0
ETH,0x38a4267024dc88ea03663fcc527402d85bf963d2,537,5.9,1.0094,4,1,0.574509,0.1639,115,1,0.0
ETH,0xb8829168d3d3269bbd32acd313ac916e2c79695d,984,4.17,1.0731,8,1,0.882408,0.1372,172,1,0.0
ETH,0xf227704225e260d090736cb3b9bb10e26b5347d1,1008,6.18,1.0424,4,1,11.251072,0.2371,172,1,0.0
ETH,0x12320f1d40ddd4d4c6d3d690d8a93905c4ba48ad,250,3.12,1.0331,2,1,1.233335,0.296,74,1,0.0
ETH,0x593eb400624443c7317a4c9a8226b2958833ea80,195,3.61,1.0541,3,1,8.253038,0.1538,63,1,0.0
ETH,0xc34629deb06110bfa84ebe9ac3718111946d3fdc,1345,4.62,1.0402,4,1,7.559078,0.3881,260,1,0.0
ETH,0xeeaa878f9765a626131c87f4bb2eaf85602b1cb8,1819,34.98,1.0061,3,1,14.016123,0.1479,226,1,0.0
ETH,0x966ea270bdb070c73be2f44a5dd8ee3dd15a6e64,302,12.58,1.0168,3,1,7.521924,0.2119,63,1,0.0
ETH,0x0aaf72da643570da1bf76e8b3063c3f378b3d3d4,2511,3.96,1.1657,7,1,12.363534,0.1868,577,1,0.0
ETH,0x98b35f3b9e6dbcd37a96478e559bfc9191506367,69,2.65,1.0147,2,1,1.656947,0.0145,23,1,0.0
ETH,0xa2cbf421780644002fcfdc94dfcf5646d36a101c,2095,7.82,1.0131,5,1,0.405229,0.2768,209,1,0.0
ETH,0xf5769405bfb22a7bce536cc8d5681a3b8a62f361,3,3.0,1.0,1,1,0.004501,0.0,3,1,0.009
ETH,0x5ba5d3a78cf7720401a34983a8589d458e4cf37e,1188,2.72,1.0224,3,1,0.819961,0.1894,201,1,0.0
ETH,0xead6fa37a29b977f8fae102911b2aa060589518b,947,2.74,1.0042,2,1,0.355388,0.0106,201,1,0.0
ETH,0x5c520cbc029fb92c172988fe462c62503f94794a,435,3.72,1.0093,2,1,0.752752,0.0023,94,1,0.0
ETH,0xaeb3ede298560f26248368428af2a290e77d9d31,422,4.8,1.0603,5,1,0.405248,0.0592,61,1,0.0
ETH,0x3745bf1fc43ae5038735858ff6fc0877e53772d7,47,2.35,1.0,1,1,0.26767,0.4681,12,1,0.0
ETH,0x6e0ae93a0f4248cb0e28a584da7f4f3a2feb449a,481,2.33,1.0042,2,1,2.42187,0.1975,89,1,0.0
ETH,0x6536f7855ead47566fbb6eb4367b0857fb13ddaf,231,2.54,1.0,1,1,0.311123,0.0823,65,1,0.0
ETH,0xe5e876d7438eab8e326b7fa2b8f0fb1923e27f9b,288,3.35,1.0286,2,1,1.725167,0.0833,79,1,0.0
ETH,0x5dd64c2939ae8d391937d6f88f0007d39e6bb168,55,3.67,1.0784,2,1,1.425561,0.0364,35,1,0.0
ETH,0xf031eec64f75082eec9a8a111b1c4fa7239ce0ce,129,2.15,1.0157,3,1,0.200331,0.0465,64,1,0.0
ETH,0x8c475c96d6f95b3c1e49ca985e89aa76315f0a70,91,1.86,1.0,1,1,0.501514,0.1648,31,1,0.0
ETH,0x9f6a6b61a46cd68180bfd35da2996721b60512cc,19,9.5,1.0556,2,1,1.664717,0.6842,16,1,0.0
ETH,0x24d59ffcdc54897d4bff2b23656eed5337c37e32,51,2.32,1.02,2,1,0.750872,0.1569,21,1,0.0
ETH,0x2a6b8772c97fd826bb1726e9b1be2d56d6a38112,311,2.64,1.0163,2,1,0.390633,0.2219,91,1,0.0
ETH,0xc61b278950b108b9647e4a780d46be1fcfed17ef,422,3.94,1.0144,3,1,0.553153,0.2299,129,1,0.0
ETH,0xacca5fc913a41dbf6a0096eef9a75b4a677e0f13,3319,5.59,1.0238,5,1,0.708795,0.3094,537,1,0.0
ETH,0xaaa6050f2b94b92a231630389ff3261fc2a6d943,126,1.94,1.0244,3,1,6.167837,0.3571,53,1,0.0
ETH,0xfaefd394bfe03e61abda9e295d7c64687ee73b28,2301,5.72,1.0337,9,1,1.659405,0.2716,328,1,0.0
ETH,0xdec29f9aaeedd9c250b5d371a2174ec34fb6c7b1,298,2.95,1.0205,2,1,1.317488,0.0973,138,1,0.0
ETH,0xdacddd49ee1c078dce58bfebda59ce52003435d5,55,2.5,1.0377,3,1,0.082194,0.5091,21,1,0.0
ETH,0x1b46bd60f14de1ccda0c8ca4633472c9cbb2c3e1,195,2.75,1.0894,6,1,0.372302,0.4,54,1,0.0
ETH,0x18cc05032466f22d6c0021f5577cebdbf199ad3b,24,2.18,1.0909,2,1,0.014341,0.4583,11,1,0.0
ETH,0x8e373b49944cb399abee7dd5cd6ebfaa93741ec5,32,2.67,1.0323,2,1,3.211405,0.25,19,1,0.0
ETH,0xcbd7defc7af1a9d469d045b585578dd7550e346f,591,3.27,1.0985,16,1,0.570342,0.1844,148,1,0.0
ETH,0xb609095e4488cec036e1a97315844d59dc130bfa,374,3.7,1.1402,12,1,1.368891,0.1631,84,1,0.0
ETH,0xb7a130a6a0cad6010b6820f51d25f50f32c8a665,118,3.03,1.0,1,1,2.85007,0.1525,43,1,0.0
ETH,0x6dc5c7bbc0f9930524bf50da6902b0c1b36e70c6,13,1.86,1.0,1,1,0.184678,0.3077,7,1,0.0
ETH,0x222fbcd2b08137638dcdcd1d8819cfd8cb06f0b8,1580,4.22,1.0135,3,1,1.570457,0.1734,315,1,0.0
ETH,0x8885e340508a5e91a4561a7500168517c578e5cf,134,3.53,1.1754,8,1,1.762674,0.0075,44,1,0.0
ETH,0x10d353e25b4e15ca69ef31eedb8df31e637d5a95,5300,8.72,1.0275,6,1,0.578071,0.224,695,1,0.0
ETH,0x1af46861c807f574f0b7292dfc891be1de77d3d7,2566,6.2,1.0347,8,1,0.585937,0.1391,468,1,0.0
ETH,0x2114dea694a376b71e2db2deb049960b185e1ba3,1194,4.41,1.041,4,1,0.455552,0.2437,150,1,0.0
ETH,0x293fc2ca0622678e3836560d3c5d65c4b83166b8,339,3.11,1.0059,2,1,0.242476,0.1917,130,1,0.0
ETH,0x70ad745afb925a12e98cd16dece821707818bdd1,544,2.62,1.0149,4,1,0.508765,0.1801,162,1,0.0
ETH,0x95eb4fbb1193d8e57b35a9538c550686a63bf8f9,11,1.83,1.1,2,1,0.706142,0.0909,8,1,0.0
ETH,0x15fa74148d6ed5f7a53bea4ad0c5201452643393,340,1.84,1.0,1,1,0.468173,0.2382,108,1,0.0
ETH,0xb022aad48cc818e4eeac1da96820e8c092785152,388,2.75,1.0131,2,1,0.245711,0.0026,82,1,0.0
ETH,0xc936bc6b4e4d5e4d7d9004f7341a0feea020065a,60,2.07,1.0,1,1,0.266898,0.0333,35,1,0.0
ETH,0xaa5e0299d2e058a6477aa4606bd3cbbb29f78725,1398,3.99,1.0072,2,1,1.218451,0.1953,196,1,0.0
ETH,0x64dc4cd18a82218beac92310fbde8a46bd03a5fc,186,2.82,1.0333,2,1,0.315344,0.1774,57,1,0.0
ETH,0x999e90fa95b002e39fb51863d6333cf494644902,44,2.32,1.0,1,1,0.085523,0.0909,13,1,0.0
ETH,0xe3b4233ea0ff16ac7d62064d13e7afaa51381590,26,6.5,1.0833,2,1,1.041784,0.0769,22,1,0.0
ETH,0xeb886416eaf91f6c76471a8ddd01ca438bb888ef,1078,3.58,1.0132,3,1,0.28911,0.1651,129,1,0.0
ETH,0x06697df880377d0c45fb94355b17ad1d70cf7bb3,656,4.0,1.0429,6,1,2.061207,0.3186,113,1,0.0
ETH,0x90fbe601a2c0e7ab72a4bb1069409a28b835db54,32,3.2,1.0,1,1,0.374553,0.25,16,1,0.0
ETH,0x7069f5543fa7eee0ec92bc4c21c5756db75e96ae,22,3.67,1.2222,3,1,0.007975,0.0,8,1,0.0
ETH,0x7cc0336ace1ac2895c4a36b0c1cc3c7d818946d8,4,1.33,1.0,1,1,0.055679,0.0,3,1,0.108
ETH,0x8fd8702733afa660c90a0f00b44163a09ed00152,2,2.0,1.0,1,1,0.004533,0.0,2,1,0.00641107
ETH,0xb9f9003ae78ee1bb56c917df6b0f429570f1990c,416,3.75,1.0297,3,1,0.646332,0.3486,73,1,0.0
ETH,0xd0c7f6e18487576648811d517467fdc54f5be00d,347,4.69,1.0176,5,1,2.184897,0.0317,83,1,0.0
ETH,0x3a5926ce520b2de2c968180bb6e1de1e4dd558b0,1308,3.87,1.0219,4,1,0.255487,0.2661,389,1,0.0
ETH,0x1e230288f4d93f52a0b4ca9688e03bfdb2840bca,225,1.65,1.0,1,1,0.288048,0.0089,70,1,0.0
ETH,0x6c224fc1ab938a2f278035a6b2aaa8b703d6e634,78,3.12,1.0263,2,1,0.764161,0.2051,24,1,0.0
ETH,0x95ad9fa66b3232a50a6824f45419e1fe5cec5475,76,5.07,1.0,1,1,0.490463,0.0921,13,1,0.0
ETH,0xbcf03eb586e7ce838bb73c41bfe1070d0ea1cd09,1046,8.94,1.1779,9,1,4.19126,0.327,152,1,0.0
ETH,0x9b01332cedc56e9155f72f1982909291a13e2ab7,35,1.59,1.0,1,1,0.800976,0.1143,22,1,0.0
ETH,0xef474a5f2dfe98a98c1f2632cd43a0666ea445f7,83,1.84,1.0247,2,1,0.523697,0.1205,33,1,0.0
ETH,0xc7310bf59086e9d3dd1ed775927fe84af449bf7f,1223,3.08,1.0116,4,1,0.816549,0.2306,264,1,0.0
ETH,0x1bd7baa3af05f5060d5fe1390c31dc3669492285,872,3.35,1.0058,3,1,2.392676,0.0539,137,1,0.0
ETH,0xfd601a8032e46682a4a7906f6b53610e6237416c,158,3.1,1.026,2,1,0.480374,0.1646,48,1,0.0
ETH,0xad61c4252d4351cf1a8906e47e52103f0ebba036,389,3.5,1.0052,2,1,0.642352,0.0257,83,1,0.0
ETH,0xd6f52d951020b8d618f321d4a1d67629a73226d4,249,2.9,1.0289,3,1,0.152625,0.1526,74,1,0.0
ETH,0x78143238df750e9d9f1082e12ed56f2bfa332d65,519,2.19,1.0176,2,1,0.372569,0.2216,145,1,0.0
ETH,0xabb8f226f4c9ee38c8a88b8e554e6f1604add2bf,517,3.15,1.0861,17,1,1.365268,0.1006,111,1,0.0
ETH,0xb7725f0bae2f6340865f31ed895ce19943625309,596,2.8,1.0051,2,1,0.195383,0.0554,214,1,0.0
ETH,0xd1e508c60d923cc9e93785da0bffe01710ccbac1,37,2.31,1.0,1,1,0.032868,0.0,14,1,0.0
ETH,0x7f63a01f459b38a469c7470ee67ceb3f9a4e9f60,450,3.12,1.0135,2,1,1.179144,0.2178,116,1,0.0
ETH,0x36e10f7bb46a7e8a9000e20ac6bdc20721d15f1a,1109,3.72,1.0316,4,1,0.762392,0.1975,262,1,0.0
ETH,0x0ac2f490a142005db8bd703ac814780d41bbdd2f,90,1.88,1.0112,2,1,0.322959,0.2111,34,1,0.0
ETH,0xb1b262bb34ccfd8935e69e4cb049e764f5f3e8e7,236,3.28,1.0306,3,1,0.346286,0.4195,60,1,0.0
ETH,0x4a1d817924846f734110f3bf730d8d632d3f0484,1446,5.9,1.0329,7,1,1.163596,0.2019,186,1,0.0
ETH,0x8b1b05f0c1bd38ec62c142cb56f63dc7afde2358,1636,6.08,1.0031,4,1,0.185253,0.2396,179,1,0.0
ETH,0xf0a6b38b6fb9b676a9c4188100ecb07d297fe8f4,742,3.6,1.0082,2,1,2.817927,0.1698,139,1,0.0
ETH,0x64a43bb85ff5667eff8691474b839f6f3d0b1b31,171,2.48,1.0179,3,1,0.547712,0.1345,63,1,0.0
ETH,0x40020eb4307096c0f75b568d19440b08f19f798f,59,2.95,1.0172,2,1,1.259272,0.2712,26,1,0.0
ETH,0x367641017898a1c7788281a43c30d1fee09eaf5b,409,3.01,1.046,3,1,0.13367,0.0465,156,1,0.0
ETH,0x0ae0383b23d59b5f81c240ea24df8a11293c7ccd,160,2.54,1.0,1,1,0.808022,0.1062,43,1,0.0
ETH,0x4b67a41a8db25825832837c8dcf0c6887e8f4d46,107,3.82,1.0918,6,1,2.247041,0.2523,38,1,0.0
ETH,0x5db368b523659983378ba2e0a6a796cd2e5dff1c,22,2.0,1.0476,2,1,1.06147,0.0,9,1,0.0
ETH,0x27f419ea59873fded5aa65220792edb6187b5036,1615,3.74,1.0234,3,1,1.189142,0.1573,228,1,0.0
ETH,0x339891675c4ecd57fd3429566d9cd58cd8950949,117,3.0,1.0636,4,1,0.976757,0.0,35,1,0.0
ETH,0xc204555b39a225b788435c164d344a60976ddab7,783,3.3,1.0142,4,1,0.202585,0.014,206,1,0.0
ETH,0x01cfee8b97348e288a42fa449fe3283d3f1a0c74,177,1.9,1.0,1,1,0.256524,0.0282,50,1,0.0
ETH,0xdfe595cdc5fc775482476826ec1244ddaea1ba68,160,2.62,1.0,1,1,0.918527,0.0063,52,1,0.0
ETH,0x7fb0d40fc21a6570408a43b24bc45b2a32937303,87,2.49,1.061,3,1,0.151528,0.1954,40,1,0.0
ETH,0x970938794e533571b6af8da60ea6b2f5f7777ba9,510,4.25,1.0782,4,1,1.334068,0.1196,168,1,0.0
ETH,0xa316dec99a04c0fb8b7c649aaba16b363d908e0d,104,2.0,1.0097,2,1,0.841742,0.0385,47,1,0.0
ETH,0xf7174d52e402d88696d3703a11ee5d0594a2dd84,608,2.64,1.0323,6,1,0.827414,0.2023,171,1,0.0
ETH,0x037bf6a1e7b137f824f46313317e033ffeceb613,1558,4.72,1.0243,7,1,0.962469,0.1637,355,1,0.0
ETH,0x4be6703e954046ef2384c1327306f6889d1838bd,230,2.09,1.0222,3,1,0.954647,0.0826,102,1,0.0
ETH,0x444aa2f923e9faf34c84f020106ca15b987c0b9b,211,1.92,1.0144,2,1,2.576086,0.1469,109,1,0.0
ETH,0xebd005bf4ddab3e8115b7c4411b67b49b1d2d665,495,2.96,1.1224,8,1,0.272794,0.1657,110,1,0.0
ETH,0x218b622bbe4404c01f972f243952e3a1d2132dec,820,3.45,1.0061,3,1,41.265542,0.3195,58,1,0.0
ETH,0xdaf14d668eb8256ffc04316a7b35da66d6fa4e0e,144,1.64,1.0,1,1,1.720844,0.1875,56,1,0.0
ETH,0x73bd51fff2a8d8ea5ec776d51337da74401a6888,58,1.81,1.0357,3,1,2.47923,0.1207,32,1,0.0
ETH,0x7ee1915dac0eef8cfceecf97b425cb5eb349e881,601,3.27,1.0135,2,1,0.718559,0.1797,173,1,0.0
ETH,0xab9cd90b0a002afb7157fa11ec6bcfe324150c56,97,3.88,1.0104,2,1,0.674414,0.1546,33,1,0.0
ETH,0xef44326887a8866f525ecad41af6d878ebb5bb2a,671,3.17,1.0229,6,1,5.258087,0.0566,128,1,0.0
ETH,0xdc77a514b3ba953634ab4875a035a0357d838d27,9,4.5,1.0,1,1,0.003841,0.0,4,1,0.005
ETH,0xc534383486dec031ceb464117a81a8de537c0de1,320,2.94,1.0,1,1,0.225913,0.125,77,1,0.0
ETH,0xd00095a515f776df871ee625cf56432d7698b613,472,3.3,1.0283,3,1,2.489059,0.2606,68,1,0.0
ETH,0x9b6fb7564f25d85f73ffbc07573ce9c357ab01fe,1236,5.75,1.0156,4,1,1.732876,0.2063,193,1,0.0
ETH,0xe9b3e3a1b11d2f4d84c7245abffb4d82bafb1f12,42,2.8,1.0,1,1,0.5828,0.3095,29,1,0.0
ETH,0xd3d395877d7f5015cf98ba9a8645f13170863041,3152,5.86,1.0132,5,1,1.140832,0.0184,742,1,0.0
ETH,0x8b117f69e0d6277d017645ac46c59202f1acafc4,361,2.93,1.0056,2,1,0.104224,0.036,60,1,0.0
ETH,0x2a59d6b103a2ac8dda003c2d21317670db624d52,3519,9.61,1.0191,8,1,0.449021,0.2052,326,1,0.0
ETH,0x4b0c1beea2e8a8197fc48b0425a50a7204412989,2334,5.61,1.0495,10,1,0.842054,0.1928,374,1,0.0
ETH,0x30ec2afaa532014a46b555cf1c0edef043e3d0cd,427,3.5,1.0389,3,1,0.435631,0.2482,93,1,0.0
ETH,0x31163815f3ccf334e4a5356229098c16d6221e33,414,2.65,1.0073,2,1,0.144518,0.0242,132,1,0.0
ETH,0x19563d26aba22fce11893f29ec7f62ed878d97c4,368,2.75,1.0337,8,1,0.073006,0.2772,77,1,0.0
ETH,0x095a82c2adf5d069ddc5af947620572861e51cba,615,4.05,1.0199,2,1,1.153859,0.2439,139,1,0.0
ETH,0xe59b7cba5b541201db95f70e8ffeac74c967f69d,448,2.99,1.0113,3,1,0.567132,0.1853,124,1,0.0
ETH,0x53ae707382d1231a4414ad1e982d775842f6a934,1646,3.63,1.0217,4,1,0.075377,0.257,546,1,0.0
ETH,0x1790d5b32cdf90373e48cfccf60b2b0992fa1fe9,75,1.79,1.0,1,1,0.352625,0.28,16,1,0.0
ETH,0xec5e07e3ce7afba0eda95556c3067feb09a1fb8d,626,2.53,1.0129,3,1,1.536708,0.0559,271,1,0.0
ETH,0x94ec82b888795b0f8a89636a08bae75a88000a01,363,4.78,1.0804,4,1,0.467383,0.0303,68,1,0.0
ETH,0xab5204ce072dc1a6d1b7d8ddf5d1c0f8219ded25,23,1.53,1.0952,3,1,0.144567,0.1304,13,0,0.0
ETH,0xaad8ad15c3b8a4fc9fab7288d7e8a2c675cc0859,708,6.27,1.0744,15,1,0.161948,0.1455,142,1,0.0
ETH,0x6766909426a4d5930435a570ea4dec28c01c2174,506,2.27,1.0327,4,1,0.205209,0.2549,154,1,0.0
ETH,0xcf580566389a42f0ef843f7eb3d8052008f9f6e1,808,2.55,1.0075,2,1,0.086847,0.2438,190,1,0.0
ETH,0x39ebfff1c86fb511521538535abda469409cf206,752,3.7,1.0176,3,1,0.335828,0.3112,211,1,0.0
ETH,0xfefe525603f817e78144b4c76ebad9aaa6c434de,111,1.63,1.0,1,1,0.125815,0.2973,24,1,0.0
ETH,0x8cfd118c74bfaece63c8229a169402a5d54f9a3d,5572,7.05,1.033,5,1,0.761668,0.1802,1145,1,0.0
ETH,0xee8171add4ff9ab190d0eb54d538cc616ac10fa4,159,2.12,1.0063,2,1,0.092419,0.2138,63,1,0.0
ETH,0x356c938a1d889d87999c75dc4e7af1263b93e45d,872,3.29,1.0295,3,1,1.347797,0.258,139,1,0.0
ETH,0x29ee2d741b2d36fa6514d0ce1832fd17408fb21f,170,2.1,1.0241,2,1,0.443394,0.3471,50,1,0.0
ETH,0xa9942333023bb61da6558172ae46c14a0e04263e,306,2.35,1.0234,2,1,0.885806,0.3039,53,1,0.0
ETH,0x883fec6eeef9b0746cfd69f2b5c8b772e40f25df,525,5.2,1.0938,8,1,1.182482,0.3619,83,1,0.0
ETH,0x8f052c26f086a90059b53d269ea44b79c6be255b,1199,2.86,1.0381,3,1,0.769269,0.0367,223,1,0.0
ETH,0x14477517688039bfc8d967b4c594c07ffe5690fb,687,3.6,1.0378,8,1,0.290699,0.2475,144,1,0.0
ETH,0x4093b64e2efe772942ee2f25f9477c9cae95d2bd,234,3.55,1.0174,2,1,1.762069,0.2009,53,1,0.0
ETH,0xd56445b06cc7091a9f58194912462b01fe3212c6,210,3.13,1.117,7,1,2.163362,0.2143,65,1,0.0
ETH,0xda876354f2d5b4396b37921ae95c0493168ac695,740,2.2,1.0123,2,1,0.240554,0.0392,215,1,0.0
ETH,0xdbb12cbdfb4981f42a00db67ef9e6337f2805e82,386,2.99,1.0293,3,1,0.244351,0.0104,91,1,0.0
ETH,0x002f80a1920c1865b66cc4dc1e4c7600dd8ffdc0,292,5.31,1.0542,4,1,0.623352,0.2877,64,1,0.0
ETH,0x1745d9f29e7878d85c18f1f4b839fbef7d4bbfaf,310,1.96,1.0098,2,1,1.0662,0.2194,69,1,0.0
ETH,0x8923550fb1dac297430e06ea129e5aee4999faac,849,4.12,1.0666,7,1,6.612696,0.2874,203,1,0.0
ETH,0xd6b18abdc6b996d36dbae500da342b3307a5f369,458,2.29,1.0044,2,1,0.303891,0.1004,166,1,0.0
ETH,0x142c4fb1abc361df263a989fcb6ad899681daa5a,386,2.09,1.0052,2,1,1.363409,0.1788,73,1,0.0
ETH,0x352b933ace00727edcbc2eb7bc34244b28b55ab7,240,3.48,1.0762,6,1,0.45077,0.0708,88,1,0.0
ETH,0xdbdb1ad75b6090f4c5a2fa9df9093b0af03fd939,937,6.42,1.1289,7,1,1.257817,0.08,166,1,0.0
ETH,0x3d57c4bb475ee6ee4bd5a15f120389fec77ac26f,641,4.3,1.0191,5,1,0.797023,0.1654,155,1,0.0
ETH,0x5c99f8bdf918eea4ab97d4b61431ab44838e8f44,213,1.77,1.0,1,1,0.501973,0.2958,52,1,0.0
ETH,0x8f02aad141b3ea09a103dfef7552484378d43163,177,2.13,1.0172,2,1,0.230911,0.0169,77,1,0.0
ETH,0xd457d1c20864106cda1313c6f9c0b9b8ceb20737,3,3.0,1.0,1,1,0.002534,0.0,3,1,0.005
ETH,0xf60595b5bb6fa8135c0feef89543521ff38ba83e,2330,5.11,1.026,7,1,35.830552,0.2451,279,1,0.0
ETH,0x11201659336429dee619dc2b800ebc0f625d0622,1431,3.72,1.0325,4,1,0.50299,0.2628,237,1,0.0
ETH,0x5b7707a9eabbde11039745c68c396ad9fe825f17,1064,4.02,1.027,4,1,0.466227,0.2509,264,1,0.0
ETH,0x62193f3d407221a04003f4cb2ea8bf9a2bde5d20,163,2.43,1.0124,3,1,0.333533,0.1043,51,1,0.0
ETH,0x8e7f49e7c8c8bdaf6627927e180f391d56a6dec3,101,2.06,1.086,4,1,1.518632,0.1287,24,1,0.0
ETH,0xd29bdad238907b9a5307f55d4de6566d57b904f7,196,2.45,1.0262,2,1,0.49323,0.1888,67,1,0.0
ETH,0x078459a71c1cc1a9d72e9be71fdf877df7323c54,99,2.2,1.0,1,1,0.226525,0.2929,38,1,0.0
ETH,0x8fca6367200d280265ff7016de0cc3879e7c78db,202,2.08,1.0306,3,1,0.216929,0.1386,64,1,0.0
ETH,0xa950e089c229e09d13648f207bda297e76bb8976,1509,6.95,1.0619,17,1,0.191519,0.2538,350,1,0.0
ETH,0x36f4261bf624277feaa5242753f51a2b0fe4f381,461,3.2,1.011,2,1,0.978712,0.3124,119,1,0.0
ETH,0x986e6e54b15a4075b60b86162a2d45ee3268a081,305,3.81,1.0099,2,1,0.923064,0.3574,66,1,0.0
ETH,0x327c3320c79a82e2504b34c077c6058110cc9f87,552,2.52,1.0203,3,1,0.173781,0.0598,185,1,0.0
ETH,0x7dd82a61215c62d39ef53dffe929a2341cdf8f02,520,3.64,1.0463,9,1,0.774333,0.2058,93,1,0.0
ETH,0x83706309b472b92c835ccc5b044063f8ebfcb779,1556,4.16,1.0026,2,1,0.273302,0.3168,130,1,0.0
ETH,0xa005c80e35328e92be470bffca6e1e0ad80ab1dd,305,3.55,1.1338,6,1,1.558216,0.2984,112,1,0.0
ETH,0x1fbf4789ac39de79936ccc29fa6789db6848a275,7436,9.81,1.0167,8,1,1.890791,0.2565,528,1,0.0
ETH,0x2e5bab3cfc60bdd041f802b3214041edddf24ae7,83,2.52,1.1067,3,1,4.75231,0.0482,6,1,0.0
ETH,0xd6ba72e74429e18f80ffe8143d1d3ebe80db72ec,58,2.0,1.0175,2,1,1.354374,0.1034,31,1,0.0
ETH,0x831d2805d14c671cf9892c98845bf3f9c224dc47,366,2.54,1.0252,3,1,0.268624,0.0601,135,1,0.0
ETH,0x6e2eb237483821e04f782aea184ec2275e8039b0,5018,6.78,1.0478,12,1,0.183822,0.1676,549,1,0.0
